p1_rivalry_score,p2_common_opponents_score,p1_elo,p1_form_win_percentage,ranking_diff,match_competitiveness,p2_elo,p1_ranking,p1_surface_specialization_score,p2_form_wins,p2_form_losses,p2_surface_specialization_score,p2_form_win_percentage,ranking_ratio,p2_pts,p1_form_recent_score,p2_ranking,common_opponents_count,p1_pts,elo_diff,p2_form_recent_score,p2_strength_of_schedule_score,p1_form_wins,p1_strength_of_schedule_score,p1_current_streak_count,p1_form_losses,tipo_cancha,p1_form_status,p1_current_streak_type,p2_form_status,p2_current_streak_type,actual_winner,surface_Clay,surface_Grass,surface_Hard
6.9192,0.06,1676,50.0,46.0,2,1621,98.0,0.02,10.0,10.0,0.03,50.0,1.849056603773585,176.0,1.36,52.0,7,152.0,55,1.58,0.26,10.0,0.27,1,10.0,Grass,Regular,victorias,Regular,victorias,player2,False,True,False
8.373199999999999,0.04,1833,85.0,-25.0,2,1711,52.0,0.11,13.0,7.0,0.01,65.0,0.6666666666666666,161.0,1.37,77.0,9,176.0,122,1.11,0.27,17.0,0.27,11,3.0,Grass,Excelente,victorias,Buena,victorias,player2,False,True,False
14.1152,0.09,1681,45.0,-21.0,2,1712,77.0,0.03,11.0,9.0,0.02,55.0,0.7777777777777778,152.0,1.21,98.0,17,161.0,-31,1.51,0.26,9.0,0.27,1,11.0,Grass,Regular,victorias,Regular,victorias,player1,False,True,False
6.2576,0.1,1799,80.0,-141.0,0,1674,59.0,0.01,10.0,10.0,0.05,50.0,0.2935323383084577,132.0,1.61,200.0,12,171.0,125,1.43,0.26,16.0,0.27,1,4.0,Grass,Excelente,victorias,Regular,victorias,player2,False,True,False
27.474700000000002,0.17,1686,55.0,146.0,0,1665,197.0,0.04,10.0,10.0,0.04,50.0,3.7884615384615383,177.0,1.25,51.0,17,132.0,21,1.33,0.27,11.0,0.23,1,9.0,Grass,Regular,victorias,Regular,victorias,player2,False,True,False
37.866299999999995,0.28,1603,45.0,0.0,3,1706,24.0,0.03,10.0,10.0,0.08,50.0,0.96,217.0,0.86,24.0,22,217.0,-103,1.13,0.27,9.0,0.26,1,11.0,Grass,Regular,victorias,Regular,victorias,player2,False,True,False
6.331599999999999,0.09,1686,45.0,119.0,0,1656,182.0,0.04,12.0,8.0,0.05,60.0,2.84375,168.0,1.4,63.0,11,134.0,30,1.47,0.26,9.0,0.27,1,11.0,Grass,Regular,victorias,Buena,victorias,player1,False,True,False
59.7635,0.24,1610,40.0,24.0,2,1696,200.0,0.04,11.0,9.0,0.01,55.0,1.1299435028248588,135.0,1.17,176.0,30,132.0,-86,1.31,0.27,8.0,0.27,1,12.0,Grass,Regular,victorias,Regular,victorias,player1,False,True,False
20.6448,0.14,1793,75.0,-24.0,2,1670,8.0,0.05,11.0,9.0,0.02,55.0,0.24242424242424243,200.0,1.48,32.0,14,319.0,123,1.4,0.26,15.0,0.27,1,5.0,Grass,Excelente,victorias,Regular,victorias,player1,False,True,False
3.0183,0.07,1756,70.0,-33.0,2,1755,167.0,0.02,11.0,9.0,0.04,55.0,0.8308457711442786,132.0,1.68,200.0,7,137.0,1,1.39,0.27,14.0,0.27,1,6.0,Grass,Buena,victorias,Regular,victorias,player2,False,True,False
6.066499999999999,0.0,1808,60.0,175.0,0,1849,197.0,0.03,13.0,7.0,0.02,65.0,8.565217391304348,223.0,1.53,22.0,6,132.0,-41,1.59,0.27,12.0,0.27,-1,8.0,Grass,Buena,derrotas,Buena,victorias,player1,False,True,False
0.0,-0.0,1778,60.0,175.0,0,1500,197.0,0.02,6.235623431967309,13.764376568032686,0.0,31.178117159836543,8.565217391304348,223.0,1.62,22.0,0,132.0,278,0.0,0.0,12.0,0.27,1,8.0,Grass,Buena,victorias,,,player2,False,True,False
0.0,-0.0,1855,50.0,-123.0,0,1500,77.0,0.08,5.428479151813076,11.298834354283967,0.0,32.27735822400643,0.38308457711442784,132.0,1.69,200.0,0,161.0,355,0.0,0.0,10.0,0.27,1,10.0,Grass,Regular,victorias,,,player1,False,True,False
4.7678,0.05,1767,65.0,-14.0,2,1757,186.0,0.03,13.0,7.0,0.08,65.0,0.9253731343283582,132.0,1.43,200.0,10,134.0,10,1.66,0.27,13.0,0.27,1,7.0,Grass,Buena,victorias,Buena,victorias,player1,False,True,False
17.342299999999998,0.17,1609,45.0,-34.0,2,1772,47.0,0.02,13.0,7.0,0.0,65.0,0.573170731707317,159.0,1.31,81.0,17,181.0,-163,1.4,0.27,9.0,0.23,1,11.0,Grass,Regular,victorias,Buena,victorias,player1,False,True,False
0.0,0.02,1640,60.0,120.0,0,1724,197.0,0.0,12.0,8.0,0.05,60.0,2.5256410256410255,161.0,1.19,77.0,5,132.0,-84,1.44,0.54,12.0,0.38,1,8.0,Grass,Buena,victorias,Buena,victorias,player2,False,True,False
19.534499999999998,0.13,1686,40.0,63.0,1,1610,140.0,0.04,8.0,12.0,0.02,40.0,1.794871794871795,161.0,1.32,77.0,15,141.0,76,1.32,0.27,8.0,0.27,1,12.0,Grass,Regular,victorias,Regular,victorias,player2,False,True,False
24.398,0.15,1671,50.0,120.0,0,1818,218.0,0.02,15.0,5.0,0.04,75.0,2.202020202020202,152.0,1.23,98.0,17,130.0,-147,1.59,0.27,10.0,0.27,1,10.0,Grass,Regular,victorias,Excelente,victorias,player2,False,True,False
4.7595,0.18,1676,50.0,-24.0,2,1779,8.0,0.02,14.0,6.0,0.06,70.0,0.24242424242424243,200.0,1.28,32.0,15,319.0,-103,1.57,0.27,10.0,0.27,1,10.0,Grass,Regular,victorias,Buena,victorias,player1,False,True,False
10.1399,0.1,1717,65.0,-192.0,0,1786,8.0,0.01,14.0,6.0,0.04,70.0,0.03980099502487562,132.0,1.5,200.0,13,319.0,-69,1.57,0.27,13.0,0.27,1,7.0,Grass,Buena,victorias,Buena,victorias,player2,False,True,False
21.2616,0.18,1697,55.0,-131.0,0,1654,8.0,0.05,10.0,10.0,0.03,50.0,0.05714285714285714,142.0,1.35,139.0,17,319.0,43,1.33,0.27,11.0,0.27,1,9.0,Grass,Regular,victorias,Regular,victorias,player1,False,True,False
10.811499999999999,0.07,1862,75.0,-24.0,2,1795,176.0,0.02,14.0,6.0,0.07,70.0,0.8756218905472637,132.0,1.59,200.0,12,135.0,67,1.57,0.27,15.0,0.27,1,5.0,Grass,Excelente,victorias,Buena,victorias,player2,False,True,False
31.718200000000003,0.16,1800,55.0,-168.0,0,1724,8.0,0.02,12.0,8.0,0.02,60.0,0.04519774011299435,135.0,1.31,176.0,21,319.0,76,1.33,0.27,11.0,0.27,1,9.0,Grass,Regular,victorias,Buena,victorias,player1,False,True,False
3.0203,0.06,1772,75.0,-178.0,0,1741,22.0,0.01,14.0,6.0,0.0,70.0,0.10945273631840796,132.0,1.58,200.0,10,223.0,31,1.57,0.27,15.0,0.27,1,5.0,Grass,Excelente,victorias,Buena,victorias,player2,False,True,False
0.0,-0.0,1651,60.0,18.0,2,1500,116.0,0.0,6.208482755801401,13.7915172441986,0.0,31.042413779007003,1.1717171717171717,152.0,1.62,98.0,0,147.0,151,0.0,0.0,12.0,0.23,1,8.0,Grass,Buena,victorias,,,player1,False,True,False
0.0,-0.0,1651,60.0,18.0,2,1500,116.0,0.0,6.208482755801401,13.7915172441986,0.0,31.042413779007003,1.1717171717171717,152.0,1.62,98.0,0,147.0,151,0.0,0.0,12.0,0.23,1,8.0,Grass,Buena,victorias,,,player1,False,True,False
0.0,-0.0,1651,60.0,18.0,2,1500,116.0,0.0,6.208482755801401,13.7915172441986,0.0,31.042413779007003,1.1717171717171717,152.0,1.62,98.0,0,147.0,151,0.0,0.0,12.0,0.23,1,8.0,Grass,Buena,victorias,,,player2,False,True,False
0.0,-0.0,1692,60.0,37.0,2,1500,155.0,0.01,0.16847747680324351,1.6739099072129742,0.0,2.8135738626141666,1.3025210084033614,146.0,1.62,118.0,0,139.0,192,0.0,0.0,12.0,0.26,1,8.0,Grass,Buena,victorias,,,player1,False,True,False
0.0,-0.0,1692,60.0,37.0,2,1500,155.0,0.01,0.16847747680324351,1.6739099072129742,0.0,2.8135738626141666,1.3025210084033614,146.0,1.62,118.0,0,139.0,192,0.0,0.0,12.0,0.26,1,8.0,Grass,Buena,victorias,,,player1,False,True,False
0.0,-0.0,1692,60.0,37.0,2,1500,155.0,0.01,0.16847747680324351,1.6739099072129742,0.0,2.8135738626141666,1.3025210084033614,146.0,1.62,118.0,0,139.0,192,0.0,0.0,12.0,0.26,1,8.0,Grass,Buena,victorias,,,player2,False,True,False
0.0,-0.0,1748,65.0,10.0,3,1500,110.0,0.05,6.820378317612806,11.503245752911539,0.0,37.92030342742523,1.0891089108910892,152.0,1.64,100.0,0,149.0,248,0.0,0.0,13.0,0.27,1,7.0,Grass,Buena,victorias,,,player1,False,True,False
0.0,-0.0,1748,65.0,10.0,3,1500,110.0,0.05,6.820378317612806,11.503245752911539,0.0,37.92030342742523,1.0891089108910892,152.0,1.64,100.0,0,149.0,248,0.0,0.0,13.0,0.27,1,7.0,Grass,Buena,victorias,,,player1,False,True,False
0.0,-0.0,1748,65.0,10.0,3,1500,110.0,0.05,6.820378317612806,11.503245752911539,0.0,37.92030342742523,1.0891089108910892,152.0,1.64,100.0,0,149.0,248,0.0,0.0,13.0,0.27,1,7.0,Grass,Buena,victorias,,,player1,False,True,False
0.0,-0.0,1675,50.0,-16.0,2,1500,8.0,0.03,8.78766884875502,11.21233115124498,0.0,43.9383442437751,0.32,217.0,1.57,24.0,0,319.0,175,0.0,0.0,10.0,0.27,1,10.0,Grass,Regular,victorias,,,player1,False,True,False
0.0,-0.0,1675,50.0,-16.0,2,1500,8.0,0.03,8.78766884875502,11.21233115124498,0.0,43.9383442437751,0.32,217.0,1.57,24.0,0,319.0,175,0.0,0.0,10.0,0.27,1,10.0,Grass,Regular,victorias,,,player1,False,True,False
0.0,-0.0,1675,50.0,-16.0,2,1500,8.0,0.03,8.78766884875502,11.21233115124498,0.0,43.9383442437751,0.32,217.0,1.57,24.0,0,319.0,175,0.0,0.0,10.0,0.27,1,10.0,Grass,Regular,victorias,,,player1,False,True,False
0.0,-0.0,1867,60.0,159.0,0,1500,200.0,0.03,5.63592542693388,14.364074573066118,0.0,28.1796271346694,4.761904761904762,187.0,1.81,41.0,0,132.0,367,0.0,0.0,12.0,0.27,1,8.0,Grass,Buena,victorias,,,player1,False,True,False
0.0,-0.0,1637,50.0,-20.0,2,1500,80.0,0.01,6.0,14.0,0.0,30.0,0.7920792079207921,152.0,1.45,100.0,0,159.0,137,0.0,0.0,10.0,0.27,1,10.0,Grass,Regular,victorias,,,player1,False,True,False
0.0,-0.0,1791,55.0,-135.0,0,1500,47.0,0.05,4.03487595920834,9.152354891265974,0.0,31.100972795397258,0.2568306010928962,134.0,1.67,182.0,0,181.0,291,0.0,0.0,11.0,0.27,1,9.0,Grass,Regular,victorias,,,player1,False,True,False
0.0,-0.0,1600,40.0,-10.0,3,1500,22.0,0.02,1.1071192773702616,2.2301325304114017,0.0,5.535596386851308,0.6666666666666666,200.0,1.51,32.0,0,223.0,100,0.0,0.0,8.0,0.26,1,12.0,Grass,Regular,victorias,,,player2,False,True,False
0.0,-0.0,1650,60.0,73.0,1,1500,81.0,0.0,5.984354860711652,11.476532291067477,0.0,33.73044357588957,9.0,319.0,1.62,8.0,0,159.0,150,0.0,0.0,12.0,0.26,1,8.0,Grass,Buena,victorias,,,player2,False,True,False
0.0,-0.0,1810,65.0,0.0,3,1500,200.0,0.29,6.5396157920118725,13.460384207988128,0.0,32.69807896005936,0.9950248756218906,132.0,1.48,200.0,0,132.0,310,0.0,0.0,13.0,0.27,8,7.0,Grass,Buena,victorias,,,player1,False,True,False
0.0,-0.0,1692,55.0,4.0,3,1500,171.0,0.05,1.91364153009719,3.6312571038836365,0.0,9.568207650485949,1.0178571428571428,137.0,1.6,167.0,0,136.0,192,0.0,0.0,11.0,0.27,1,9.0,Grass,Regular,victorias,,,player2,False,True,False
0.0,-0.0,1860,85.0,7.0,3,1500,202.0,0.0,6.013770974837621,13.986229025162379,0.0,30.068854874188105,1.030612244897959,133.0,1.88,195.0,0,132.0,360,0.0,0.0,17.0,0.27,1,3.0,Grass,Excelente,victorias,,,player1,False,True,False
0.0,-0.0,1777,70.0,-189.0,0,1500,8.0,0.03,2.0,6.0,0.0,25.0,0.04040404040404041,132.0,1.67,197.0,0,319.0,277,0.0,0.0,14.0,0.27,1,6.0,Grass,Buena,victorias,,,player2,False,True,False
0.0,-0.0,1828,75.0,100.0,1,1500,200.0,0.15,7.468476596367291,12.531523403632706,0.0,37.34238298183646,1.9801980198019802,152.0,1.35,100.0,0,132.0,328,0.0,0.0,15.0,0.27,6,5.0,Grass,Excelente,victorias,,,player1,False,True,False
0.0,-0.0,1732,60.0,-44.0,2,1500,8.0,0.18,9.000000000000002,11.0,0.0,45.0,0.1509433962264151,176.0,1.48,52.0,0,319.0,232,0.0,0.0,12.0,0.27,6,8.0,Grass,Buena,victorias,,,player1,False,True,False
0.0,-0.0,1786,55.0,-16.0,2,1500,8.0,0.04,9.000000000000002,11.0,0.0,45.0,0.32,217.0,1.6,24.0,0,319.0,286,0.0,0.0,11.0,0.27,1,9.0,Grass,Regular,victorias,,,player1,False,True,False
0.0,-0.0,1833,75.0,2.0,3,1500,202.0,0.04,6.546807837377132,13.45319216262287,0.0,32.73403918688566,1.0049751243781095,132.0,1.69,200.0,0,132.0,333,0.0,0.0,15.0,0.27,1,5.0,Grass,Excelente,victorias,,,player1,False,True,False
29.8639,0.36,1751,50.0,-24.0,2,1995,176.0,0.08,14.0,6.0,0.16,70.0,0.8756218905472637,132.0,1.28,200.0,42,135.0,-244,1.45,0.27,10.0,0.27,1,10.0,Grass,Regular,victorias,Buena,victorias,player2,False,True,False
46.950500000000005,0.31,1755,50.0,5.0,3,1891,200.0,0.09,13.0,7.0,0.06,65.0,1.0204081632653061,133.0,1.28,195.0,33,132.0,-136,1.35,0.27,10.0,0.27,1,10.0,Grass,Regular,victorias,Buena,victorias,player1,False,True,False
95.31080000000001,0.27,1893,55.0,19.0,2,1763,110.0,0.13,11.0,9.0,0.04,55.0,1.1956521739130435,155.0,1.31,91.0,19,149.0,130,1.31,0.27,11.0,0.27,1,9.0,Grass,Regular,victorias,Regular,victorias,player1,False,True,False
0.0,-0.0,1869,50.0,38.0,2,1500,62.0,0.02,5.528968158358006,14.471031841641999,0.0,27.644840791790024,2.48,217.0,1.57,24.0,0,169.0,369,0.0,0.0,10.0,0.27,1,10.0,Grass,Regular,victorias,,,player1,False,True,False
0.0,-0.0,1876,70.0,129.0,0,1500,191.0,0.09,6.2175287888527855,13.782471211147213,0.0,31.087643944263927,3.0317460317460316,169.0,1.88,62.0,0,133.0,376,0.0,0.0,14.0,0.27,3,6.0,Grass,Buena,victorias,,,player1,False,True,False
12.5184,0.1,1598,45.0,0.0,3,1817,200.0,0.04,10.0,10.0,0.06,50.0,0.9950248756218906,132.0,1.16,200.0,13,132.0,-219,1.27,0.46,9.0,0.41,-1,11.0,Grass,Regular,derrotas,Regular,victorias,player2,False,True,False
38.772800000000004,0.26,1771,50.0,-90.0,1,1878,62.0,0.02,13.0,7.0,0.03,65.0,0.40522875816993464,139.0,1.28,152.0,22,169.0,-107,1.39,0.27,10.0,0.27,1,10.0,Grass,Regular,victorias,Buena,victorias,player1,False,True,False
3.25,0.13,1477,35.0,0.0,3,1534,100.0,0.01,9.0,11.0,0.02,45.0,0.9900990099009901,152.0,1.25,100.0,5,152.0,-57,1.13,0.09,7.0,0.09,-1,13.0,Hard,Mala,derrotas,Regular,derrotas,player2,False,False,True
8.9134,0.0,1415,30.0,0.0,3,1386,100.0,0.01,5.0,15.0,0.0,25.0,0.9900990099009901,152.0,1.03,100.0,5,152.0,29,1.14,0.16,6.0,0.0,-4,14.0,Hard,Mala,derrotas,Mala,derrotas,player2,False,False,True
0.0,0.0,1484,33.3,48.0,2,1562,100.0,0.0,8.0,12.0,0.03,40.0,1.8867924528301887,176.0,1.2,52.0,0,152.0,-78,1.25,0.19,4.0,0.12,-1,8.0,Hard,Mala,derrotas,Regular,derrotas,player2,False,False,True
7.475299999999999,0.21,1620,55.0,-92.0,1,1682,8.0,0.04,14.0,6.0,0.06,70.0,0.07920792079207921,152.0,0.93,100.0,6,319.0,-62,0.98,0.13,11.0,0.09,-1,9.0,Hard,Regular,derrotas,Buena,derrotas,player1,False,False,True
0.0,0.08,1532,45.0,-98.0,1,1427,8.0,0.01,2.0,6.0,0.0,25.0,0.07476635514018691,150.0,1.18,106.0,1,319.0,105,1.19,0.0,9.0,0.15,-4,11.0,Hard,Regular,derrotas,Mala,derrotas,player1,False,False,True
0.0,0.0,1500,41.944787317466954,-54.0,1,1481,52.0,0.0,7.0,13.0,0.01,35.0,0.48598130841121495,150.0,0.0,106.0,0,176.0,19,1.12,0.21,8.388957463493393,0.0,0,11.611042536506607,Hard,,,Mala,derrotas,player2,False,False,True
6.5291,0.12,1501,35.0,86.0,1,1428,186.0,0.01,6.0,14.0,0.0,30.0,1.8415841584158417,152.0,1.16,100.0,4,134.0,73,1.11,0.0,7.0,0.0,-5,13.0,Hard,Mala,derrotas,Mala,derrotas,player2,False,False,True
0.0,0.0,1623,50.0,6.0,3,1405,106.0,0.02,0.0,6.0,0.0,0.0,1.0495049504950495,152.0,1.32,100.0,0,150.0,218,0.0,0.0,10.0,0.0,-2,10.0,Hard,Regular,derrotas,Mala,derrotas,player1,False,False,True
0.0,0.0,1483,0.0,63.0,1,1599,81.0,0.0,12.0,8.0,0.01,60.0,4.2631578947368425,238.0,0.0,18.0,0,159.0,-116,1.37,0.0,0.0,0.0,-1,1.0,Clay,Mala,derrotas,Buena,derrotas,player2,True,False,False
0.0,0.0,1447,30.0,-9.0,3,1376,167.0,0.01,3.0,17.0,0.0,15.0,0.943502824858757,135.0,1.18,176.0,0,137.0,71,0.98,0.0,6.0,0.0,-1,14.0,Clay,Mala,derrotas,Mala,derrotas,player2,True,False,False
0.0,0.0,1528,40.0,-78.0,1,1458,98.0,0.01,7.0,13.0,0.0,35.0,0.5536723163841808,135.0,1.26,176.0,0,152.0,70,1.22,0.12,8.0,0.0,-3,12.0,Clay,Regular,derrotas,Mala,derrotas,player1,True,False,False
0.0,0.0,1475,28.6,-156.0,0,1451,25.0,0.0,0.0,3.0,0.0,0.0,0.13736263736263737,135.0,1.16,181.0,0,215.0,24,0.0,0.0,2.0,0.0,-3,5.0,Clay,Mala,derrotas,Mala,derrotas,player1,True,False,False
23.6281,0.43,1755,70.0,0.0,3,1425,167.0,0.11,6.0,14.0,0.0,30.0,0.9940476190476191,137.0,1.08,167.0,9,137.0,330,0.72,0.0,14.0,0.09,5,6.0,Clay,Buena,victorias,Mala,derrotas,player1,True,False,False
0.0,0.0,1395,10.0,90.0,1,1524,98.0,0.0,7.0,13.0,0.01,35.0,10.88888888888889,319.0,0.8,8.0,1,152.0,-129,1.3,0.0,1.0,0.0,-6,9.0,Clay,Mala,derrotas,Mala,derrotas,player1,True,False,False
0.0,0.0,1420,11.1,-162.0,0,1486,24.0,0.0,6.0,14.0,0.01,30.0,0.12834224598930483,134.0,0.9,186.0,0,217.0,-66,1.18,0.0,1.0,0.14,-7,8.0,Clay,Mala,derrotas,Mala,derrotas,player2,True,False,False
0.0,0.0,1509,45.0,-98.0,1,1490,41.0,0.01,1.0,2.0,0.0,33.3,0.29285714285714287,142.0,1.29,139.0,0,187.0,19,1.21,0.0,9.0,0.0,-1,11.0,Clay,Regular,derrotas,Mala,derrotas,player1,True,False,False
0.0,0.0,1467,0.0,145.0,0,1455,167.0,0.0,7.0,13.0,0.01,35.0,7.260869565217392,223.0,0.0,22.0,0,137.0,12,1.13,0.17,0.0,0.0,-2,2.0,Clay,Mala,derrotas,Mala,derrotas,player2,True,False,False
0.0,0.0,1512,45.0,116.0,0,1490,167.0,0.02,8.0,12.0,0.01,40.0,3.2115384615384617,177.0,1.28,51.0,1,137.0,22,1.25,0.0,9.0,0.0,-1,11.0,Clay,Regular,derrotas,Regular,derrotas,player1,True,False,False
0.0,0.14,1561,45.0,33.0,2,1545,200.0,0.03,8.0,12.0,0.02,40.0,1.1904761904761905,137.0,1.18,167.0,1,132.0,16,1.34,0.0,9.0,0.16,-1,11.0,Clay,Regular,derrotas,Regular,derrotas,player2,True,False,False
8.483400000000001,0.0,1540,46.7,30.0,2,1475,197.0,0.01,8.0,12.0,0.01,40.0,1.1726190476190477,137.0,1.38,167.0,1,132.0,65,1.15,0.09,7.0,0.0,-1,8.0,Clay,Regular,derrotas,Regular,derrotas,player2,True,False,False
0.0,0.0,1564,45.0,-83.0,1,1442,98.0,0.01,2.0,6.0,0.0,25.0,0.5384615384615384,135.0,1.39,181.0,0,152.0,122,1.04,0.0,9.0,0.0,-1,11.0,Clay,Regular,derrotas,Mala,derrotas,player1,True,False,False
0.0,0.26,1624,55.0,-105.0,0,1592,62.0,0.04,10.0,10.0,0.03,50.0,0.36904761904761907,137.0,1.17,167.0,3,169.0,32,0.89,0.16,11.0,0.13,5,9.0,Clay,Regular,victorias,Regular,derrotas,player1,True,False,False
0.0,0.0,1418,0.0,-47.0,2,1479,110.0,0.0,8.0,12.0,0.0,40.0,0.6962025316455697,138.0,0.0,157.0,0,149.0,-61,1.26,0.09,0.0,0.0,-5,5.0,Clay,Mala,derrotas,Regular,derrotas,player2,True,False,False
0.0,0.0,1409,14.3,-116.0,0,1505,41.0,0.0,1.0,1.0,0.0,50.0,0.25949367088607594,138.0,0.97,157.0,0,187.0,-96,1.32,0.0,1.0,0.0,-6,6.0,Clay,Mala,derrotas,Regular,derrotas,player1,True,False,False
0.0,0.26,1360,7.7,10.0,3,1469,167.0,0.0,7.0,13.0,0.01,35.0,1.0569620253164558,138.0,0.78,157.0,3,137.0,-109,1.19,0.18,1.0,0.0,-1,12.0,Clay,Mala,derrotas,Mala,derrotas,player2,True,False,False
0.0,0.0,1534,40.0,0.0,3,1476,167.0,0.01,0.0,1.0,0.0,0.0,0.9940476190476191,137.0,1.26,167.0,0,137.0,58,0.0,0.0,8.0,0.12,-2,12.0,Clay,Regular,derrotas,Mala,derrotas,player1,True,False,False
0.0,0.0,1437,0.0,-126.0,0,1491,41.0,0.0,8.0,12.0,0.01,40.0,0.24404761904761904,137.0,0.0,167.0,0,187.0,-54,1.16,0.09,0.0,0.0,-4,4.0,Clay,Mala,derrotas,Regular,derrotas,player2,True,False,False
0.0,0.0,1437,0.0,-159.0,0,1609,8.0,0.0,10.0,10.0,0.03,50.0,0.047619047619047616,137.0,0.0,167.0,0,319.0,-172,1.32,0.2,0.0,0.0,-4,4.0,Clay,Mala,derrotas,Regular,derrotas,player2,True,False,False
0.0,0.0,1579,55.0,0.0,3,1559,81.0,0.01,6.0,2.0,0.02,75.0,0.9878048780487805,159.0,1.25,81.0,0,159.0,20,1.6,0.0,11.0,0.14,-2,9.0,Clay,Regular,derrotas,Excelente,derrotas,player1,True,False,False
9.5171,0.39,1564,50.0,40.0,2,1450,81.0,0.01,7.0,13.0,0.0,35.0,1.9285714285714286,187.0,1.24,41.0,6,159.0,114,1.14,0.0,10.0,0.09,-1,10.0,Clay,Regular,derrotas,Mala,derrotas,player1,True,False,False
8.6864,0.0,1531,45.0,102.0,0,1405,183.0,0.01,5.0,15.0,0.0,25.0,2.231707317073171,159.0,1.34,81.0,3,134.0,126,1.0,0.0,9.0,0.09,-2,11.0,Clay,Regular,derrotas,Mala,derrotas,player1,True,False,False
6.0141,0.13,1520,40.0,41.0,2,1592,139.0,0.01,11.0,9.0,0.02,55.0,1.404040404040404,152.0,1.08,98.0,6,142.0,-72,1.35,0.0,8.0,0.0,-3,12.0,Clay,Regular,derrotas,Regular,derrotas,player1,True,False,False
0.0,0.0,1518,66.7,0.0,3,1500,81.0,0.01,6.176379458910126,13.823620541089875,0.0,30.881897294550633,0.9878048780487805,159.0,1.4,81.0,0,159.0,18,0.0,0.0,2.0,0.0,-1,1.0,Clay,Buena,derrotas,,,player2,True,False,False
0.0,0.0,1434,25.0,-116.0,0,1588,81.0,0.01,8.0,12.0,0.01,40.0,0.4090909090909091,132.0,1.03,197.0,1,159.0,-154,1.34,0.09,5.0,0.0,-3,15.0,Clay,Mala,derrotas,Regular,derrotas,player2,True,False,False
0.0,0.0,1512,35.0,105.0,0,1437,186.0,0.02,0.0,4.0,0.0,0.0,2.268292682926829,159.0,1.22,81.0,0,134.0,75,0.0,0.0,7.0,0.0,-1,13.0,Clay,Mala,derrotas,Mala,derrotas,player1,True,False,False
14.2709,0.0,1672,65.0,114.0,0,1486,195.0,0.06,7.0,13.0,0.02,35.0,2.3780487804878048,159.0,1.13,81.0,5,133.0,186,0.72,0.0,13.0,0.12,5,7.0,Clay,Buena,victorias,Mala,derrotas,player1,True,False,False
3.0067,0.0,1728,70.0,0.0,3,1546,176.0,0.02,9.0,11.0,0.02,45.0,0.9943502824858758,135.0,1.58,176.0,1,135.0,182,1.21,0.0,14.0,0.16,1,6.0,Hard,Buena,victorias,Regular,victorias,player1,False,False,True
0.0,0.0,1541,66.7,-21.0,2,1707,176.0,0.0,13.0,7.0,0.08,65.0,0.8888888888888888,132.0,1.08,197.0,0,135.0,-166,1.07,0.09,2.0,0.0,1,1.0,Hard,Buena,victorias,Buena,victorias,player2,False,False,True
1.5,0.0,1527,45.0,99.0,1,1578,176.0,0.01,8.0,12.0,0.04,40.0,2.2564102564102564,161.0,1.32,77.0,1,135.0,-51,1.29,0.18,9.0,0.0,1,11.0,Hard,Regular,victorias,Regular,victorias,player2,False,False,True
0.0,0.0,1509,40.0,152.0,0,1627,176.0,0.01,9.0,11.0,0.03,45.0,7.04,217.0,1.29,24.0,1,135.0,-118,1.32,0.15,8.0,0.09,1,12.0,Hard,Regular,victorias,Regular,victorias,player2,False,False,True
0.0,0.0,1634,55.0,-674.0,0,1500,197.0,0.02,10.679134874212354,8.265926432247806,0.0,54.091933908798055,0.22591743119266056,28.0,1.38,871.0,0,132.0,134,0.0,0.0,11.0,0.12,1,9.0,Hard,Regular,victorias,,,player1,False,False,True
0.0,0.18,1569,66.7,0.0,3,1655,81.0,0.0,12.0,8.0,0.01,60.0,0.9878048780487805,159.0,1.39,81.0,1,159.0,-86,1.36,0.15,4.0,0.0,-1,2.0,Clay,Buena,derrotas,Buena,derrotas,player2,True,False,False
0.0,0.0,1679,75.0,89.0,1,1489,140.0,0.02,6.0,12.0,0.01,33.3,2.6923076923076925,177.0,1.44,51.0,0,141.0,190,1.21,0.09,15.0,0.15,-1,5.0,Clay,Excelente,derrotas,Mala,derrotas,player1,True,False,False
0.0,0.0,1522,45.0,-98.0,1,1528,32.0,0.01,8.0,7.0,0.0,53.3,0.24427480916030533,144.0,1.28,130.0,1,200.0,-6,1.37,0.0,9.0,0.17,-2,11.0,Clay,Regular,derrotas,Regular,victorias,player2,True,False,False
4.2250000000000005,0.41,1426,30.0,-36.0,2,1594,81.0,0.02,10.0,10.0,0.01,50.0,0.6864406779661016,147.0,1.02,117.0,7,159.0,-168,1.33,0.23,6.0,0.22,-8,14.0,Clay,Mala,derrotas,Regular,derrotas,player1,True,False,False
0.0,0.0,1431,20.0,0.0,3,1733,81.0,0.0,15.0,5.0,0.04,75.0,0.9878048780487805,159.0,0.98,81.0,0,159.0,-302,1.54,0.09,2.0,0.14,-6,8.0,Clay,Mala,derrotas,Excelente,derrotas,player2,True,False,False
0.0,0.0,1591,45.0,4.0,3,1491,81.0,0.02,8.0,12.0,0.0,40.0,1.0384615384615385,161.0,1.28,77.0,1,159.0,100,1.25,0.17,9.0,0.2,-1,11.0,Clay,Regular,derrotas,Regular,derrotas,player1,True,False,False
