p1_common_opponents_score,p1_strength_of_schedule_score,match_competitiveness,p2_ranking_momentum_score,p2_ranking,p1_surface_specialization_score,p2_surface_specialization_score,ranking_diff,p2_current_streak_count,common_opponents_count,p1_ranking,p2_regional_comfort_win_rate,p2_form_recent_score,p2_pts,ranking_ratio,elo_diff,p2_form_win_percentage,p2_elo,p1_pts,p2_common_opponents_score,p2_form_losses,p1_ranking_momentum_score,p1_current_streak_count,p1_elo,p1_form_win_percentage,p1_form_recent_score,surface_Clay,surface_Grass,surface_Hard,tipo_cancha_Clay,tipo_cancha_Grass,tipo_cancha_Hard,tipo_cancha_Harditf women: 12finisheddmitruk k.khomutsianskaya d.mansouri y.milovanovic e.207575--,p1_form_status_Buena,p1_form_status_Excelente,p1_form_status_Mala,p1_form_status_Regular,p1_current_streak_type_derrotas,p1_current_streak_type_victorias,p2_form_status_Buena,p2_form_status_Excelente,p2_form_status_Mala,p2_form_status_Regular,p2_current_streak_type_derrotas,p2_current_streak_type_victorias,actual_winner_player1,actual_winner_player2
0.0,0.37037037037037035,0.3333333333333333,0.4513274336283186,0.036701404621658364,0.7529411764705882,0.6341463414634146,0.4861186717474143,0.9,0.21428571428571427,0.004595588235294118,0.6,0.8138297872340425,0.21623711340206186,0.012175678886992594,0.6685288640595903,0.888888888888889,0.7179080824088748,0.6269009800608314,0.6341463414634146,0.14285714285714285,0.4482758620689656,0.4782608695652174,0.8114035087719298,0.5907230559345157,0.8306010928961748,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
0.0,0.37037037037037035,0.3333333333333333,0.4513274336283186,0.036701404621658364,0.7529411764705882,0.6341463414634146,0.4861186717474143,0.9,0.21428571428571427,0.004595588235294118,0.6,0.8138297872340425,0.21623711340206186,0.012175678886992594,0.6685288640595903,0.888888888888889,0.7179080824088748,0.6269009800608314,0.6341463414634146,0.14285714285714285,0.4482758620689656,0.4782608695652174,0.8114035087719298,0.5907230559345157,0.8306010928961748,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
0.0,0.37037037037037035,0.3333333333333333,0.4513274336283186,0.036701404621658364,0.7529411764705882,0.6341463414634146,0.4861186717474143,0.9,0.21428571428571427,0.004595588235294118,0.6,0.8138297872340425,0.21623711340206186,0.012175678886992594,0.6685288640595903,0.888888888888889,0.7179080824088748,0.6269009800608314,0.6341463414634146,0.14285714285714285,0.4482758620689656,0.4782608695652174,0.8114035087719298,0.5907230559345157,0.8306010928961748,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
0.0,0.37037037037037035,0.3333333333333333,0.4513274336283186,0.036701404621658364,0.7529411764705882,0.6341463414634146,0.4861186717474143,0.9,0.21428571428571427,0.004595588235294118,0.6,0.8138297872340425,0.21623711340206186,0.012175678886992594,0.6685288640595903,0.888888888888889,0.7179080824088748,0.6269009800608314,0.6341463414634146,0.14285714285714285,0.4482758620689656,0.4782608695652174,0.8114035087719298,0.5907230559345157,0.8306010928961748,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
0.0,0.37037037037037035,0.3333333333333333,0.4513274336283186,0.036701404621658364,0.7529411764705882,0.6341463414634146,0.4861186717474143,0.9,0.21428571428571427,0.004595588235294118,0.6,0.8138297872340425,0.21623711340206186,0.012175678886992594,0.6685288640595903,0.888888888888889,0.7179080824088748,0.6269009800608314,0.6341463414634146,0.14285714285714285,0.4482758620689656,0.4782608695652174,0.8114035087719298,0.5907230559345157,0.8306010928961748,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
0.0,0.37037037037037035,0.3333333333333333,0.4513274336283186,0.036701404621658364,0.7529411764705882,0.6341463414634146,0.4861186717474143,0.9,0.21428571428571427,0.004595588235294118,0.6,0.8138297872340425,0.21623711340206186,0.012175678886992594,0.6685288640595903,0.888888888888889,0.7179080824088748,0.6269009800608314,0.6341463414634146,0.14285714285714285,0.4482758620689656,0.4782608695652174,0.8114035087719298,0.5907230559345157,0.8306010928961748,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
0.0,0.8518518518518517,0.0,0.9115044247787611,0.03171726325328501,0.0,0.0,0.5449101796407186,0.55,0.07142857142857142,0.09880514705882353,0.33299999999999996,0.8191489361702128,0.1922680412371134,0.2451242619634323,0.4692737430167597,0.5,0.5419968304278924,0.0861777627576884,0.0,0.6428571428571428,0.8534482758620691,0.30434782608695654,0.49269005847953196,0.5907230559345157,0.8852459016393442,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True
0.0,0.8518518518518517,0.0,0.9115044247787611,0.03171726325328501,0.0,0.0,0.5449101796407186,0.55,0.07142857142857142,0.09880514705882353,0.33299999999999996,0.8191489361702128,0.1922680412371134,0.2451242619634323,0.4692737430167597,0.5,0.5419968304278924,0.0861777627576884,0.0,0.6428571428571428,0.8534482758620691,0.30434782608695654,0.49269005847953196,0.5907230559345157,0.8852459016393442,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True
0.04166666666666667,1.0,0.3333333333333333,0.8849557522123894,0.07974626189397373,0.0,0.5975609756097561,0.482852476864453,0.65,0.6428571428571428,0.04273897058823529,0.583,0.8457446808510639,0.0809278350515464,0.04132976546292886,0.5549348230912476,0.6111111111111112,0.41045958795562587,0.20108144643460626,0.06097560975609756,0.49999999999999994,0.8879310344827587,0.30434782608695654,0.43859649122806976,0.5225102319236017,0.808743169398907,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
0.04166666666666667,1.0,0.3333333333333333,0.8849557522123894,0.07974626189397373,0.0,0.5975609756097561,0.482852476864453,0.65,0.6428571428571428,0.04273897058823529,0.583,0.8457446808510639,0.0809278350515464,0.04132976546292886,0.5549348230912476,0.6111111111111112,0.41045958795562587,0.20108144643460626,0.06097560975609756,0.49999999999999994,0.8879310344827587,0.30434782608695654,0.43859649122806976,0.5225102319236017,0.808743169398907,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
0.0,1.0,0.0,0.8584070796460177,0.15949252378794745,0.0,0.5975609756097561,0.4360370168753403,0.65,0.07142857142857142,0.044577205882352935,1.0,0.9148936170212766,0.03505154639175258,0.018012691431748593,0.5307262569832402,0.7777777777777778,0.4627575277337561,0.19533626225076037,0.0,0.2857142857142857,0.8879310344827587,0.30434782608695654,0.4678362573099415,0.4542974079126876,0.8579234972677595,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True
0.0,1.0,0.0,0.8584070796460177,0.15949252378794745,0.0,0.5975609756097561,0.4360370168753403,0.65,0.07142857142857142,0.044577205882352935,1.0,0.9148936170212766,0.03505154639175258,0.018012691431748593,0.5307262569832402,0.7777777777777778,0.4627575277337561,0.19533626225076037,0.0,0.2857142857142857,0.8879310344827587,0.30434782608695654,0.4678362573099415,0.4542974079126876,0.8579234972677595,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True
0.0,1.0,0.6666666666666666,0.8938053097345133,0.07113729043951066,0.0,0.0,0.4991834512792597,0.55,0.3571428571428571,0.06158088235294117,0.4,0.8617021276595745,0.08943298969072165,0.06893256015702291,0.20856610800744874,0.7222222222222222,0.4849445324881141,0.137546468401487,0.04878048780487805,0.35714285714285715,0.8706896551724138,0.30434782608695654,0.23538011695906436,0.1814461118690314,0.7431693989071038,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True
0.0,1.0,0.6666666666666666,0.8938053097345133,0.07113729043951066,0.0,0.0,0.4991834512792597,0.55,0.3571428571428571,0.06158088235294117,0.4,0.8617021276595745,0.08943298969072165,0.06893256015702291,0.20856610800744874,0.7222222222222222,0.4849445324881141,0.137546468401487,0.04878048780487805,0.35714285714285715,0.8706896551724138,0.30434782608695654,0.23538011695906436,0.1814461118690314,0.7431693989071038,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True
0.0,1.0,0.6666666666666666,0.9115044247787611,0.04395106479383779,0.0,0.0,0.5097985846488842,0.55,0.5,0.051930147058823525,0.5,0.8351063829787234,0.15180412371134022,0.095204166440782,0.30167597765363124,0.6111111111111112,0.5546751188589543,0.16998986143967557,0.036585365853658534,0.49999999999999994,0.8793103448275863,0.30434782608695654,0.3728070175438596,0.3178717598908595,0.7868852459016392,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True
0.0,1.0,0.6666666666666666,0.9115044247787611,0.04395106479383779,0.0,0.0,0.5097985846488842,0.55,0.5,0.051930147058823525,0.5,0.8351063829787234,0.15180412371134022,0.095204166440782,0.30167597765363124,0.6111111111111112,0.5546751188589543,0.16998986143967557,0.036585365853658534,0.49999999999999994,0.8793103448275863,0.30434782608695654,0.3728070175438596,0.3178717598908595,0.7868852459016392,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True
0.020833333333333336,1.0,0.3333333333333333,0.9115044247787611,0.041232442229270506,0.0,0.0,0.5258573761567774,0.55,0.3571428571428571,0.07628676470588236,0.2,0.723404255319149,0.16108247422680413,0.14841711853788156,0.6256983240223464,0.2777777777777778,0.3629160063391441,0.11084825954714429,0.024390243902439025,0.9285714285714286,0.8620689655172414,0.30434782608695654,0.45029239766081863,0.4542974079126876,0.8196721311475409,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
0.020833333333333336,1.0,0.3333333333333333,0.9115044247787611,0.041232442229270506,0.0,0.0,0.5258573761567774,0.55,0.3571428571428571,0.07628676470588236,0.2,0.723404255319149,0.16108247422680413,0.14841711853788156,0.6256983240223464,0.2777777777777778,0.3629160063391441,0.11084825954714429,0.024390243902439025,0.9285714285714286,0.8620689655172414,0.30434782608695654,0.45029239766081863,0.4542974079126876,0.8196721311475409,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
0.0,0.9629629629629629,0.6666666666666666,0.8938053097345133,0.06071590394200273,0.0,0.0,0.5081654872074034,0.55,0.3571428571428571,0.0661764705882353,0.75,0.8351063829787234,0.10592783505154639,0.08758866271450255,0.40223463687150834,0.6666666666666667,0.5324881141045958,0.1297735721527543,0.04878048780487805,0.42857142857142855,0.8706896551724138,0.30434782608695654,0.43128654970760216,0.4542974079126876,0.8306010928961748,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True
0.0,0.9629629629629629,0.6666666666666666,0.8938053097345133,0.06071590394200273,0.0,0.0,0.5081654872074034,0.55,0.3571428571428571,0.0661764705882353,0.75,0.8351063829787234,0.10592783505154639,0.08758866271450255,0.40223463687150834,0.6666666666666667,0.5324881141045958,0.1297735721527543,0.04878048780487805,0.42857142857142855,0.8706896551724138,0.30434782608695654,0.43128654970760216,0.4542974079126876,0.8306010928961748,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True
0.0,0.6666666666666665,0.3333333333333333,0.8938053097345133,0.0661531490711373,0.0,0.0,0.525585193249864,0.55,0.21428571428571427,0.10110294117647059,0.75,0.8723404255319148,0.09922680412371135,0.12362081425322952,0.5381750465549348,0.6666666666666667,0.42472266244057044,0.08415005069280161,0.0,0.42857142857142855,0.8534482758620691,0.30434782608695654,0.43859649122806976,0.6589358799454298,0.8852459016393442,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True
0.0,0.6666666666666665,0.3333333333333333,0.8938053097345133,0.0661531490711373,0.0,0.0,0.525585193249864,0.55,0.21428571428571427,0.10110294117647059,0.75,0.8723404255319148,0.09922680412371135,0.12362081425322952,0.5381750465549348,0.6666666666666667,0.42472266244057044,0.08415005069280161,0.0,0.42857142857142855,0.8534482758620691,0.30434782608695654,0.43859649122806976,0.6589358799454298,0.8852459016393442,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True
0.020833333333333336,1.0,0.0,0.9026548672566372,0.057091073855913006,0.2823529411764706,0.0,0.5449101796407186,0.55,0.21428571428571427,0.1245404411764706,0.818,0.824468085106383,0.14484536082474228,0.17668992633238997,0.42271880819366847,0.6111111111111112,0.5530903328050716,0.08178438661710037,0.024390243902439025,0.49999999999999994,0.8534482758620691,0.30434782608695654,0.4663742690058479,0.5225102319236017,0.8469945355191256,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
0.020833333333333336,1.0,0.0,0.9026548672566372,0.057091073855913006,0.2823529411764706,0.0,0.5449101796407186,0.55,0.21428571428571427,0.1245404411764706,0.818,0.824468085106383,0.14484536082474228,0.17668992633238997,0.42271880819366847,0.6111111111111112,0.5530903328050716,0.08178438661710037,0.024390243902439025,0.49999999999999994,0.8534482758620691,0.30434782608695654,0.4663742690058479,0.5225102319236017,0.8469945355191256,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
0.0,1.0,0.3333333333333333,0.8938053097345133,0.08654281830539194,0.6941176470588235,0.0,0.47985846488840506,1.0,0.07142857142857142,0.044577205882352935,0.25,0.9999999999999999,0.09407216494845361,0.03936485990192055,0.3966480446927374,0.7222222222222222,0.5293185419968305,0.2443393038188577,0.0,0.35714285714285715,0.8879310344827587,0.08695652173913043,0.4239766081871341,0.3178717598908595,0.7650273224043714,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True
0.0,1.0,0.3333333333333333,0.8938053097345133,0.08654281830539194,0.6941176470588235,0.0,0.47985846488840506,1.0,0.07142857142857142,0.044577205882352935,0.25,0.9999999999999999,0.09407216494845361,0.03936485990192055,0.3966480446927374,0.7222222222222222,0.5293185419968305,0.2443393038188577,0.0,0.35714285714285715,0.8879310344827587,0.08695652173913043,0.4239766081871341,0.3178717598908595,0.7650273224043714,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True
0.03125,1.0,0.3333333333333333,0.929203539823009,0.013140009062075218,0.4117647058823529,0.0,0.5285792052259118,0.55,0.3571428571428571,0.052389705882352935,0.7140000000000001,0.7978723404255319,0.3350515463917526,0.28313422195337984,0.43761638733705766,0.5555555555555556,0.5467511885895404,0.21358567083474145,0.036585365853658534,0.5714285714285714,0.8879310344827587,0.3913043478260869,0.4722222222222219,0.5907230559345157,0.9071038251366119,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
0.03125,1.0,0.3333333333333333,0.929203539823009,0.013140009062075218,0.4117647058823529,0.0,0.5285792052259118,0.55,0.3571428571428571,0.052389705882352935,0.7140000000000001,0.7978723404255319,0.3350515463917526,0.28313422195337984,0.43761638733705766,0.5555555555555556,0.5467511885895404,0.21358567083474145,0.036585365853658534,0.5714285714285714,0.8879310344827587,0.3913043478260869,0.4722222222222219,0.5907230559345157,0.9071038251366119,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
0.0,1.0,0.0,0.8761061946902655,0.12143180788400545,0.0,0.0,0.46434403919433864,1.0,0.07142857142857142,0.05376838235294117,0.7000000000000001,0.9999999999999999,0.06417525773195877,0.032457672729944265,0.36126629422718803,1.0,0.6434231378763866,0.20615072659682324,0.0,0.0,0.8879310344827587,0.17391304347826086,0.5014619883040932,0.5907230559345157,0.8524590163934426,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
0.0,1.0,0.0,0.8761061946902655,0.12143180788400545,0.0,0.0,0.46434403919433864,1.0,0.07142857142857142,0.05376838235294117,0.7000000000000001,0.9999999999999999,0.06417525773195877,0.032457672729944265,0.36126629422718803,1.0,0.6434231378763866,0.20615072659682324,0.0,0.0,0.8879310344827587,0.17391304347826086,0.5014619883040932,0.5907230559345157,0.8524590163934426,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
0.0,1.0,0.3333333333333333,0.9115044247787611,0.05527865881286815,0.0,0.0,0.4787697332607513,0.55,0.3571428571428571,0.011029411764705881,0.5,0.8457446808510639,0.1520618556701031,0.015176144432118227,0.6778398510242085,0.7222222222222222,0.5451664025356577,0.4525177424805677,0.0,0.35714285714285715,0.9051724137931035,0.30434782608695654,0.6593567251461985,0.5225102319236017,0.8688524590163934,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False
0.0,1.0,0.3333333333333333,0.9115044247787611,0.05527865881286815,0.0,0.0,0.4787697332607513,0.55,0.3571428571428571,0.011029411764705881,0.5,0.8457446808510639,0.1520618556701031,0.015176144432118227,0.6778398510242085,0.7222222222222222,0.5451664025356577,0.4525177424805677,0.0,0.35714285714285715,0.9051724137931035,0.30434782608695654,0.6593567251461985,0.5225102319236017,0.8688524590163934,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False
0.0,1.0,0.3333333333333333,0.9026548672566372,0.05845038513819665,0.4823529411764706,0.0,0.5264017419706043,0.55,0.07142857142857142,0.09466911764705882,0.762,0.8882978723404255,0.14175257731958762,0.1309034825627649,0.4283054003724394,0.7777777777777778,0.543581616481775,0.11253801960121662,0.0,0.2857142857142857,0.8706896551724138,0.30434782608695654,0.46198830409356706,0.6589358799454298,0.896174863387978,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True
0.0,1.0,0.3333333333333333,0.9026548672566372,0.05845038513819665,0.4823529411764706,0.0,0.5264017419706043,0.55,0.07142857142857142,0.09466911764705882,0.762,0.8882978723404255,0.14175257731958762,0.1309034825627649,0.4283054003724394,0.7777777777777778,0.543581616481775,0.11253801960121662,0.0,0.2857142857142857,0.8706896551724138,0.30434782608695654,0.46198830409356706,0.6589358799454298,0.896174863387978,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True
0.0,1.0,0.6666666666666666,0.8584070796460177,0.06252831898504758,0.5764705882352942,0.0,0.5119760479041917,0.55,0.07142857142857142,0.0744485294117647,0.783,0.9414893617021276,0.13479381443298968,0.09583005791916888,0.5139664804469273,0.8333333333333334,0.5816164817749603,0.14430550861777627,0.0,0.21428571428571425,0.8706896551724138,0.3913043478260869,0.5643274853801166,0.6589358799454298,0.9508196721311475,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False
0.0,1.0,0.6666666666666666,0.8584070796460177,0.06252831898504758,0.5764705882352942,0.0,0.5119760479041917,0.55,0.07142857142857142,0.0744485294117647,0.783,0.9414893617021276,0.13479381443298968,0.09583005791916888,0.5139664804469273,0.8333333333333334,0.5816164817749603,0.14430550861777627,0.0,0.21428571428571425,0.8706896551724138,0.3913043478260869,0.5643274853801166,0.6589358799454298,0.9508196721311475,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False
0.020833333333333336,1.0,0.3333333333333333,0.9026548672566372,0.06343452650657001,0.0,0.5609756097560976,0.4782253674469244,0.65,0.3571428571428571,0.01838235294117647,0.667,0.8723404255319148,0.12783505154639177,0.021835097587218674,0.2793296089385474,0.6666666666666667,0.5752773375594296,0.3751267320040554,0.0,0.42857142857142855,0.9051724137931035,0.30434782608695654,0.3742690058479532,0.24965893587994545,0.7814207650273223,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True
0.020833333333333336,1.0,0.3333333333333333,0.9026548672566372,0.06343452650657001,0.0,0.5609756097560976,0.4782253674469244,0.65,0.3571428571428571,0.01838235294117647,0.667,0.8723404255319148,0.12783505154639177,0.021835097587218674,0.2793296089385474,0.6666666666666667,0.5752773375594296,0.3751267320040554,0.0,0.42857142857142855,0.9051724137931035,0.30434782608695654,0.3742690058479532,0.24965893587994545,0.7814207650273223,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True
0.07291666666666669,1.0,0.0,0.8938053097345133,0.0915269596737653,0.0,0.49999999999999994,0.4654327708219924,0.55,0.5,0.025275735294117647,0.6,0.7712765957446808,0.08943298969072165,0.01922088703170142,0.802607076350093,0.5,0.3454833597464342,0.33085501858736055,0.04878048780487805,0.6428571428571428,0.8965517241379312,0.30434782608695654,0.5730994152046782,0.5225102319236017,0.8196721311475409,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
0.07291666666666669,1.0,0.0,0.8938053097345133,0.0915269596737653,0.0,0.49999999999999994,0.4654327708219924,0.55,0.5,0.025275735294117647,0.6,0.7712765957446808,0.08943298969072165,0.01922088703170142,0.802607076350093,0.5,0.3454833597464342,0.33085501858736055,0.04878048780487805,0.6428571428571428,0.8965517241379312,0.30434782608695654,0.5730994152046782,0.5225102319236017,0.8196721311475409,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
0.17708333333333337,0.0,0.3333333333333333,0.8141592920353983,0.28590847304032624,0.5176470588235295,0.5121951219512195,0.48530212302667397,0.65,0.42857142857142855,0.25597426470588236,0.0,0.7553191489361701,0.013917525773195875,0.0701743394759014,0.5940409683426443,0.888888888888889,0.48652931854199677,0.022980736735383575,0.20731707317073172,0.14285714285714285,0.8017241379310346,0.3913043478260869,0.5394736842105261,1.0000000000000002,0.814207650273224,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
0.17708333333333337,0.0,0.3333333333333333,0.8141592920353983,0.28590847304032624,0.5176470588235295,0.5121951219512195,0.48530212302667397,0.65,0.42857142857142855,0.25597426470588236,0.0,0.7553191489361701,0.013917525773195875,0.0701743394759014,0.5940409683426443,0.888888888888889,0.48652931854199677,0.022980736735383575,0.20731707317073172,0.14285714285714285,0.8017241379310346,0.3913043478260869,0.5394736842105261,1.0000000000000002,0.814207650273224,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
0.0,0.7037037037037036,0.0,0.929203539823009,0.19392840960579974,0.4235294117647059,0.49999999999999994,0.5704953728905825,0.55,0.14285714285714285,0.30652573529411764,0.25,0.7180851063829787,0.02731958762886598,0.1290437112019289,0.3817504655493482,0.6111111111111112,0.4183835182250397,0.01622169651909429,0.15853658536585366,0.49999999999999994,0.7844827586206897,0.3913043478260869,0.3099415204678362,0.4542974079126876,0.7595628415300545,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
0.0,0.7037037037037036,0.0,0.929203539823009,0.19392840960579974,0.4235294117647059,0.49999999999999994,0.5704953728905825,0.55,0.14285714285714285,0.30652573529411764,0.25,0.7180851063829787,0.02731958762886598,0.1290437112019289,0.3817504655493482,0.6111111111111112,0.4183835182250397,0.01622169651909429,0.15853658536585366,0.49999999999999994,0.7844827586206897,0.3913043478260869,0.3099415204678362,0.4542974079126876,0.7595628415300545,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
0.0,0.8518518518518517,0.3333333333333333,0.9380530973451329,0.16357045763479838,0.4823529411764706,0.4878048780487805,0.48121937942297227,0.8,0.21428571428571427,0.125,0.538,0.824468085106383,0.034020618556701035,0.059301462667273125,0.2811918063314711,0.7777777777777778,0.5071315372424725,0.06319702602230483,0.0,0.2857142857142857,0.8448275862068966,0.30434782608695654,0.3128654970760234,0.4542974079126876,0.6939890710382512,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True
0.0,0.8518518518518517,0.3333333333333333,0.9380530973451329,0.16357045763479838,0.4823529411764706,0.4878048780487805,0.48121937942297227,0.8,0.21428571428571427,0.125,0.538,0.824468085106383,0.034020618556701035,0.059301462667273125,0.2811918063314711,0.7777777777777778,0.5071315372424725,0.06319702602230483,0.0,0.2857142857142857,0.8448275862068966,0.30434782608695654,0.3128654970760234,0.4542974079126876,0.6939890710382512,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True
0.0,0.33333333333333326,0.0,0.9469026548672568,0.1354780244676031,0.4705882352941177,0.5365853658536586,0.5503538377789875,0.55,0.14285714285714285,0.21323529411764705,0.8,0.7446808510638298,0.04329896907216495,0.12822097645705843,0.46554934823091243,0.7777777777777778,0.4944532488114106,0.032105441027374115,0.10975609756097561,0.2857142857142857,0.9051724137931035,0.30434782608695654,0.4459064327485378,0.6589358799454298,0.7595628415300545,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True
0.0,0.33333333333333326,0.0,0.9469026548672568,0.1354780244676031,0.4705882352941177,0.5365853658536586,0.5503538377789875,0.55,0.14285714285714285,0.21323529411764705,0.8,0.7446808510638298,0.04329896907216495,0.12822097645705843,0.46554934823091243,0.7777777777777778,0.4944532488114106,0.032105441027374115,0.10975609756097561,0.2857142857142857,0.9051724137931035,0.30434782608695654,0.4459064327485378,0.6589358799454298,0.7595628415300545,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True
0.34375000000000006,1.0,0.3333333333333333,0.5752212389380531,0.08337109198006344,0.5647058823529412,0.6219512195121951,0.48040283070223194,0.55,0.5,0.04227941176470588,0.25,0.6542553191489362,0.07731958762886598,0.03880441609411115,0.5661080074487895,0.5555555555555556,0.4088748019017432,0.20243325447786412,0.2804878048780488,0.5714285714285714,0.5775862068965518,0.30434782608695654,0.4459064327485378,0.5225102319236017,0.7322404371584699,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True
0.34375000000000006,1.0,0.3333333333333333,0.5752212389380531,0.08337109198006344,0.5647058823529412,0.6219512195121951,0.48040283070223194,0.55,0.5,0.04227941176470588,0.25,0.6542553191489362,0.07731958762886598,0.03880441609411115,0.5661080074487895,0.5555555555555556,0.4088748019017432,0.20243325447786412,0.2804878048780488,0.5714285714285714,0.5775862068965518,0.30434782608695654,0.4459064327485378,0.5225102319236017,0.7322404371584699,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True
0.22916666666666669,0.9259259259259258,0.3333333333333333,0.5752212389380531,0.08382419574082466,0.6235294117647059,0.5853658536585366,0.5269461077844312,0.55,0.14285714285714285,0.1213235294117647,0.667,0.7074468085106383,0.07680412371134021,0.11716662216068346,0.6983240223463687,0.6111111111111112,0.33914421553090346,0.0645488340655627,0.0,0.49999999999999994,0.603448275862069,0.30434782608695654,0.48538011695906436,0.5225102319236017,0.7267759562841529,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
0.22916666666666669,0.9259259259259258,0.3333333333333333,0.5752212389380531,0.08382419574082466,0.6235294117647059,0.5853658536585366,0.5269461077844312,0.55,0.14285714285714285,0.1213235294117647,0.667,0.7074468085106383,0.07680412371134021,0.11716662216068346,0.6983240223463687,0.6111111111111112,0.33914421553090346,0.0645488340655627,0.0,0.49999999999999994,0.603448275862069,0.30434782608695654,0.48538011695906436,0.5225102319236017,0.7267759562841529,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
0.0,1.0,0.0,0.6283185840707964,0.08790212958767558,0.6705882352941176,0.573170731707317,0.4706042460533479,0.55,0.14285714285714285,0.030330882352941176,0.5,0.7074468085106383,0.07164948453608248,0.02511805515721692,0.6405959031657356,0.6111111111111112,0.39144215530903326,0.2551537681649205,0.0,0.49999999999999994,0.5775862068965518,0.30434782608695654,0.48830409356725113,0.5907230559345157,0.7377049180327868,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
0.0,1.0,0.0,0.6283185840707964,0.08790212958767558,0.6705882352941176,0.573170731707317,0.4706042460533479,0.55,0.14285714285714285,0.030330882352941176,0.5,0.7074468085106383,0.07164948453608248,0.02511805515721692,0.6405959031657356,0.6111111111111112,0.39144215530903326,0.2551537681649205,0.0,0.49999999999999994,0.5775862068965518,0.30434782608695654,0.48830409356725113,0.5907230559345157,0.7377049180327868,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
