p1_strength_of_schedule_score,p1_rivalry_score,p2_elo,p2_pts,ranking_ratio,p1_pts,p2_ranking,p2_form_win_percentage,p1_predicted_score,ranking_diff,p1_elo,elo_diff,p1_ranking,p2_form_recent_score,p1_regional_comfort_win_rate,p2_ranking_momentum_score,cuota1,prediction_confidence,p1_surface_specialization_score,p1_ranking_momentum_score,p2_predicted_score,p2_current_streak_count,p1_form_recent_score,cuota2,match_competitiveness,predicted_score_diff,p1_prob_win
-0.9511976647930356,-0.5635178434231237,0.2708190799698474,3.5888588416168417,0.21792910552168404,2.5942129337011313,-0.8775052904207761,1.6794157738367501,1.0718609767390475,0.0007329285811741306,0.25659715222117424,0.020635920994381027,-0.7815154973438142,0.7730789330144205,0.9891153445752325,-0.7662404232924789,-0.3233876358978431,-0.3532231150182932,1.8608377313521638,-0.8930510062781474,1.3437531061607795,1.3334630065118454,0.856118649161966,-0.17476150780519836,2.231586348012406,-0.5355625288444334,0.4850044983805899
-0.9511976647930356,-0.5635178434231237,0.2708190799698474,3.5888588416168417,0.21792910552168404,2.5942129337011313,-0.8775052904207761,1.6794157738367501,1.0718609767390475,0.0007329285811741306,0.25659715222117424,0.020635920994381027,-0.7815154973438142,0.7730789330144205,0.9891153445752325,-0.7662404232924789,-0.3233876358978431,-0.3532231150182932,1.8608377313521638,-0.8930510062781474,1.3437531061607795,1.3334630065118454,0.856118649161966,-0.17476150780519836,2.231586348012406,-0.5355625288444334,0.4850044983805899
-0.9511976647930356,-0.5635178434231237,0.2708190799698474,3.5888588416168417,0.21792910552168404,2.5942129337011313,-0.8775052904207761,1.6794157738367501,1.0718609767390475,0.0007329285811741306,0.25659715222117424,0.020635920994381027,-0.7815154973438142,0.7730789330144205,0.9891153445752325,-0.7662404232924789,-0.3233876358978431,-0.3532231150182932,1.8608377313521638,-0.8930510062781474,1.3437531061607795,1.3334630065118454,0.856118649161966,-0.17476150780519836,2.231586348012406,-0.5355625288444334,0.4850044983805899
-0.9511976647930356,-0.5635178434231237,0.01140336503875582,0.2790894357519784,-0.7863640591095876,1.710129342077862,-0.6996783290288535,1.3958149037935526,0.80729702430034,-0.18370740527834584,-0.7346187765106854,-1.1319600903049585,-0.7678133201398343,0.7730789330144205,-0.8774079009768972,-0.8057500149824197,-0.49822848953824833,-0.20090033276261057,1.537868592727193,-0.8930510062781474,1.2704143010737436,2.2659208335291865,0.8160043254697448,0.14839031022022178,0.19037229509110573,-0.7686056063454191,0.6637386974043528
-0.9511976647930356,-0.5635178434231237,0.01140336503875582,0.2790894357519784,-0.7863640591095876,1.710129342077862,-0.6996783290288535,1.3958149037935526,0.80729702430034,-0.18370740527834584,-0.7346187765106854,-1.1319600903049585,-0.7678133201398343,0.7730789330144205,-0.8774079009768972,-0.8057500149824197,-0.49822848953824833,-0.20090033276261057,1.537868592727193,-0.8930510062781474,1.2704143010737436,2.2659208335291865,0.8160043254697448,0.14839031022022178,0.19037229509110573,-0.7686056063454191,0.6637386974043528
-0.9511976647930356,-0.5635178434231237,0.01140336503875582,0.2790894357519784,-0.7863640591095876,1.710129342077862,-0.6996783290288535,1.3958149037935526,0.80729702430034,-0.18370740527834584,-0.7346187765106854,-1.1319600903049585,-0.7678133201398343,0.7730789330144205,-0.8774079009768972,-0.8057500149824197,-0.49822848953824833,-0.20090033276261057,1.537868592727193,-0.8930510062781474,1.2704143010737436,2.2659208335291865,0.8160043254697448,0.14839031022022178,0.19037229509110573,-0.7686056063454191,0.6637386974043528
-0.9511976647930356,-0.5635178434231237,0.01140336503875582,0.2790894357519784,-0.7863640591095876,1.710129342077862,-0.6996783290288535,1.3958149037935526,0.80729702430034,-0.18370740527834584,-0.7346187765106854,-1.1319600903049585,-0.7678133201398343,0.7730789330144205,-0.8774079009768972,-0.8057500149824197,-0.49822848953824833,-0.20090033276261057,1.537868592727193,-0.8930510062781474,1.2704143010737436,2.2659208335291865,0.8160043254697448,0.14839031022022178,0.19037229509110573,-0.7686056063454191,0.6637386974043528
-0.9511976647930356,-0.5635178434231237,0.01140336503875582,0.2790894357519784,-0.7863640591095876,1.710129342077862,-0.6996783290288535,1.3958149037935526,0.80729702430034,-0.18370740527834584,-0.7346187765106854,-1.1319600903049585,-0.7678133201398343,0.7730789330144205,-0.8774079009768972,-0.8057500149824197,-0.49822848953824833,-0.20090033276261057,1.537868592727193,-0.8930510062781474,1.2704143010737436,2.2659208335291865,0.8160043254697448,0.14839031022022178,0.19037229509110573,-0.7686056063454191,0.6637386974043528
-0.9511976647930356,-0.5635178434231237,0.01140336503875582,0.2790894357519784,-0.7863640591095876,1.710129342077862,-0.6996783290288535,1.3958149037935526,0.80729702430034,-0.18370740527834584,-0.7346187765106854,-1.1319600903049585,-0.7678133201398343,0.7730789330144205,-0.8774079009768972,-0.8057500149824197,-0.49822848953824833,-0.20090033276261057,1.537868592727193,-0.8930510062781474,1.2704143010737436,2.2659208335291865,0.8160043254697448,0.14839031022022178,0.19037229509110573,-0.7686056063454191,0.6637386974043528
-0.9511976647930356,-0.5635178434231237,0.2708190799698474,3.5888588416168417,0.21792910552168404,2.5942129337011313,-0.8775052904207761,1.6794157738367501,1.0718609767390475,0.0007329285811741306,0.25659715222117424,0.020635920994381027,-0.7815154973438142,0.7730789330144205,0.9891153445752325,-0.7662404232924789,-0.3233876358978431,-0.3532231150182932,1.8608377313521638,-0.8930510062781474,1.3437531061607795,1.3334630065118454,0.856118649161966,-0.17476150780519836,2.231586348012406,-0.5355625288444334,0.4850044983805899
-0.9511976647930356,-0.5635178434231237,0.2708190799698474,3.5888588416168417,0.21792910552168404,2.5942129337011313,-0.8775052904207761,1.6794157738367501,1.0718609767390475,0.0007329285811741306,0.25659715222117424,0.020635920994381027,-0.7815154973438142,0.7730789330144205,0.9891153445752325,-0.7662404232924789,-0.3233876358978431,-0.3532231150182932,1.8608377313521638,-0.8930510062781474,1.3437531061607795,1.3334630065118454,0.856118649161966,-0.17476150780519836,2.231586348012406,-0.5355625288444334,0.4850044983805899
-0.9511976647930356,-0.5635178434231237,0.2708190799698474,3.5888588416168417,0.21792910552168404,2.5942129337011313,-0.8775052904207761,1.6794157738367501,1.0718609767390475,0.0007329285811741306,0.25659715222117424,0.020635920994381027,-0.7815154973438142,0.7730789330144205,0.9891153445752325,-0.7662404232924789,-0.3233876358978431,-0.3532231150182932,1.8608377313521638,-0.8930510062781474,1.3437531061607795,1.3334630065118454,0.856118649161966,-0.17476150780519836,2.231586348012406,-0.5355625288444334,0.4850044983805899
-0.9511976647930356,-0.5635178434231237,0.2708190799698474,3.5888588416168417,0.21792910552168404,2.5942129337011313,-0.8775052904207761,1.6794157738367501,1.0718609767390475,0.0007329285811741306,0.25659715222117424,0.020635920994381027,-0.7815154973438142,0.7730789330144205,0.9891153445752325,-0.7662404232924789,-0.3233876358978431,-0.3532231150182932,1.8608377313521638,-0.8930510062781474,1.3437531061607795,1.3334630065118454,0.856118649161966,-0.17476150780519836,2.231586348012406,-0.5355625288444334,0.4850044983805899
-0.9511976647930356,-0.5635178434231237,0.2708190799698474,3.5888588416168417,0.21792910552168404,2.5942129337011313,-0.8775052904207761,1.6794157738367501,1.0718609767390475,0.0007329285811741306,0.25659715222117424,0.020635920994381027,-0.7815154973438142,0.7730789330144205,0.9891153445752325,-0.7662404232924789,-0.3233876358978431,-0.3532231150182932,1.8608377313521638,-0.8930510062781474,1.3437531061607795,1.3334630065118454,0.856118649161966,-0.17476150780519836,2.231586348012406,-0.5355625288444334,0.4850044983805899
-0.9511976647930356,-0.5635178434231237,0.2708190799698474,3.5888588416168417,0.21792910552168404,2.5942129337011313,-0.8775052904207761,1.6794157738367501,1.0718609767390475,0.0007329285811741306,0.25659715222117424,0.020635920994381027,-0.7815154973438142,0.7730789330144205,0.9891153445752325,-0.7662404232924789,-0.3233876358978431,-0.3532231150182932,1.8608377313521638,-0.8930510062781474,1.3437531061607795,1.3334630065118454,0.856118649161966,-0.17476150780519836,2.231586348012406,-0.5355625288444334,0.4850044983805899
-0.9511976647930356,-0.5635178434231237,0.01140336503875582,0.2790894357519784,-0.7863640591095876,1.710129342077862,-0.6996783290288535,1.3958149037935526,0.80729702430034,-0.18370740527834584,-0.7346187765106854,-1.1319600903049585,-0.7678133201398343,0.7730789330144205,-0.8774079009768972,-0.8057500149824197,-0.49822848953824833,-0.20090033276261057,1.537868592727193,-0.8930510062781474,1.2704143010737436,2.2659208335291865,0.8160043254697448,0.14839031022022178,0.19037229509110573,-0.7686056063454191,0.6637386974043528
